Title,Date,Text,Text_diff_new,Text_diff_old
Lines and lane markings on the road (rules 127 to 132),25 March 2022,"['See ‘', 'Road markings', '’ to see diagrams of all lines.', 'Rule 127', 'A broken white line.', 'This marks the centre of the road. When this line lengthens and the gaps shorten, it means that there is a hazard ahead. Do not cross it unless you can see the road is clear and wish to overtake or turn off.', 'Rule 128', 'Double white lines where the line nearest to you is broken.', 'This means you may cross the lines to overtake if it is safe, provided you can complete the manoeuvre before reaching a solid white line on your side. White direction arrows on the road indicate that you need to get back onto your side of the road.', 'Rule 129', 'Double white lines where the line nearest you is solid.', 'This means you', 'MUST NOT', 'cross or straddle it unless it is safe and you need to enter adjoining premises or a side road. You may cross the line if necessary, provided the road is clear, to pass a stationary vehicle, or overtake a pedal cycle, horse or road maintenance vehicle, if they are travelling at 10 mph (16 km/h) or less.', 'Laws', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 9 part 8', 'Rule 130', 'Areas of white diagonal stripes', 'or chevrons painted on the road. These are to separate traffic lanes or to protect traffic turning right.', 'If the area is bordered by a broken white line, you should not enter the area unless it is necessary and you can see that it is safe to do so.', 'If the area is marked with chevrons and bordered by solid white lines you', 'MUST NOT', 'enter it except in an emergency.', 'Laws', 'MT(E&W)R', 'regs 5', '10', '16', 'MT(S)R', 'regs 4', '14', 'RTA', '1988 sect 36', 'TSRGD', 'schedule 9 part 8', 'Rule 131', 'Lane dividers.', 'These are short, broken white lines which are used on wide carriageways to divide them into lanes. You should keep between them.', 'Rule 132', 'Reflective road studs', 'may be used with white lines.', 'White studs mark the lanes or the middle of the road.', 'Red studs mark the left edge of the road.', 'Amber studs mark the central reservation of a dual carriageway or motorway.', 'Green studs mark the edge of the main carriageway at lay-bys and slip roads.', 'Green/yellow studs indicate temporary adjustments to lane layouts, e.g. where road works are taking place.', 'Rule 132: Reflective road studs mark the lanes and edge of the carriageway']",,
On the road (rules 41 to 46),25 March 2022,"['Rule 41', 'You should take care when travelling on the road as you may be travelling more slowly than other traffic (your machine is restricted to 8 mph (12 km/h) and may be less visible).', 'Rule 42', 'When on the road, Class 3 vehicles should travel in the direction of the traffic. Class 2 users should always use the pavement when it is available. When there is no pavement, you should use caution when on the road. Class 2 users should, where possible, travel in the direction of the traffic. If you are travelling at night when lights', 'MUST', 'be used, you should travel in the direction of the traffic to avoid confusing other road users.', 'Law', 'UICHR', 'reg 9', 'Rule 43', 'You', 'MUST', 'follow the same rules about using lights, indicators and horns as for other road vehicles, if your vehicle is fitted with them. At night, lights', 'MUST', 'be used. Be aware that other road users may not see you and you should make yourself more visible - even in the daytime and also at dusk - by, for instance, wearing a reflective jacket or reflective strips on the back of the vehicle.', 'Law', 'UICHR', 'reg 9', 'Rule 44', 'Take extra care at road junctions. When going straight ahead, check to make sure there are no vehicles about to cross your path from the left, the right, or overtaking you and turning left. There are several options for dealing with right turns, especially turning from a major road. If moving into the middle of the road is difficult or dangerous, you can', 'stop on the left-hand side of the road and wait for a safe gap in the traffic', 'negotiate the turn as a pedestrian, i.e. travel along the pavement and cross the road between pavements where it is safe to do so. Class 3 users should switch the vehicle to the lower speed limit when on pavements.', 'If the junction is too hazardous, it may be worth considering an alternative route. Similarly, when negotiating major roundabouts (i.e. with two or more lanes) it may be safer for you to use the pavement or find a route which avoids the roundabout altogether.', 'Rule 45', 'All normal parking restrictions should be observed. Your vehicle should not be left unattended if it causes an obstruction to other pedestrians - especially those in wheelchairs. Parking concessions provided under the Blue Badge scheme (see', 'Further reading', ') will apply to those vehicles displaying a valid badge.', 'Rule 46', 'These vehicles', 'MUST NOT', 'be used on motorways (see', 'Rule 253', '). They should not be used on unrestricted dual carriageways where the speed limit exceeds 50 mph (80 km/h) but if they are used on these dual carriageways, they', 'MUST', 'have a flashing amber beacon. A flashing amber beacon should be used on all other dual carriageways (see', 'Rule 220', ').', 'Laws', 'RTRA', 'sects 17(2) & (3)', ', &', 'RVLR', 'regs 17(1)', '26']",,
Reversing (200 to 203),25 March 2022,"['Rule 200', 'Choose an appropriate place to manoeuvre. If you need to turn your vehicle around, wait until you find a safe place. Try not to reverse or turn round in a busy road; find a quiet side road or drive round a block of side streets.', 'Rule 201', 'Do not reverse from a side road into a main road. When using a driveway, reverse in and drive out if you can.', 'Rule 202', 'Look carefully before you start reversing. You should', 'use all your mirrors', 'check the ‘blind spot’ behind you (the part of the road you cannot see easily in the mirrors)', 'check there are no pedestrians (particularly children), cyclists, other road users or obstructions in the road behind you.', 'Reverse slowly while', 'checking all around', 'looking mainly through the rear window', 'being aware that the front of your vehicle will swing out as you turn.', 'Get someone to guide you if you cannot see clearly.', 'Rule 202: Check all round when reversing', 'Rule 203', 'You', 'MUST NOT', 'reverse your vehicle further than necessary.', 'Law', 'CUR', 'reg 106']",,
General guidance (rules 1 to 6),25 March 2022,"['Rule 1', 'Pavements and footways', '(including any path along the side of a road) should be used if provided. Where possible, avoid being next to the kerb with your back to the traffic. If you have to step into the road, look both ways first. Always remain aware of your environment and avoid unnecessary distractions. Always show due care and consideration for others.', 'Rule 2', 'If there is no pavement,', 'keep to the right-hand side of the road so that you can see oncoming traffic. You should take extra care and', 'be prepared to walk in single file, especially on narrow roads or in poor light', 'keep close to the side of the road.', 'It may be safer to cross the road well before a sharp right-hand bend so that oncoming traffic has a better chance of seeing you. Cross back after the bend.', 'Rule 3', 'Help other road users to see you.', 'Wear or carry something light-coloured, bright or fluorescent in poor daylight conditions. When it is dark, use reflective materials (eg armbands, sashes, waistcoats, jackets, footwear), which can be seen by drivers using headlights up to three times as far away as non-reflective materials.', 'Rule 3: Help yourself to be seen', 'Rule 4', 'Young children', 'should not be out alone on the pavement or road (see', 'Rule 7', '). When taking children out, keep between them and the traffic and hold their hands firmly. Strap very young children into pushchairs or use reins. When pushing a young child in a buggy, do not push the buggy into the road when checking to see if it is clear to cross, particularly from between parked vehicles.', 'Rule 5', 'Organised walks or parades', 'involving large groups of people walking along a road should use a pavement if available; if one is not available, they should keep to the left. Look-outs should be positioned at the front and back of the group, and they should wear fluorescent clothes in daylight and reflective clothes in the dark. At night, the look-out in front should show a white light and the one at the back a red light. People on the outside of large groups should also carry lights and wear reflective clothing.', 'Rule 6', 'Motorways.', 'Pedestrians', 'MUST NOT', 'be on motorways or slip roads except in an emergency (see', 'Rules 272', 'and', '277', ').', 'Laws', 'RTRA', 'sect 17', 'MT(E&W)R', 'reg 15(1)(b)', 'MT(S)R', 'reg 13']",,
Introduction,25 March 2022,"['This Highway Code applies to England, Scotland and Wales. The Highway Code is essential reading for everyone.', 'The aim of The Highway Code is to promote safety on the road, whilst also supporting a healthy, sustainable and efficient transport system.']",,
B,25 March 2022,"['Baby seats', 'see', 'Rear-facing baby seats', 'Battery', 'vehicle maintenance safety and security', 'Bends', 'rule 2', 'rule 125', 'rule 146', 'rule 160', 'rule 166', 'rule 231', 'and', 'rule 243', 'Bikeability (cycle training) -', 'You and your bicycle', 'Blind spots', 'rule 159', 'rule 161', 'rule 202', 'and', 'rule 267', 'Blue Badge scheme', 'rule 45', 'Box junctions', 'rule 174', 'and', 'other road markings', 'Brake warning lights', 'rule 103', 'rule 235', 'and', 'brake light signals', 'Braking/brakes', 'rules 117 to 122', 'rule 231', 'rule 237', 'and', 'vehicle maintenance, safety and security', 'ABS braking', 'rule 120', 'condition of ABS braking', 'vehicle maintenance, safety and security', 'Breakdowns', 'rules 275 to 279', 'at level crossings', 'rule 299', 'on motorways', 'rules 276 to 277', '\u200b\u200bin road works', 'rule 290', 'while towing', 'rule 98', 'Bright sunlight', 'see', 'Dazzle', 'Bus lanes', 'rule 141', 'rule 142', 'and', 'rule 240', 'crossing', 'rule 12', 'and', 'rule 183', 'cyclists and bus lanes', 'rule 65', 'one-way streets', 'rule 11', 'and', 'rule 143', 'overtaking and bus lanes', 'rule 165', 'parking', 'rule 240', 'turning', 'rule 183', 'Bus stops', 'rule 243', 'give way', 'rule 223', 'overtaking', 'rule 167', 'pedestrians', 'rule 206', 'rule 223', 'and', 'rule 243', 'school', 'rule 209', 'Buses', 'rule 223', 'and', 'rule 265', 'board/alight', 'rule 32', 'overtaking', 'rule 65', 'and', 'rule 167', 'school', 'rule 209', 'seatbelts', 'rule 99', 'speed limits', 'rule 124']",,
Windy weather (rules 232 to 233),25 March 2022,"['Rule 232', 'High-sided vehicles are most affected by windy weather, but strong gusts can also blow a car, cyclist, motorcyclist or horse rider off course. This can happen on open stretches of road exposed to strong crosswinds, or when passing bridges or gaps in hedges.', 'Rule 233', 'In very windy weather your vehicle may be affected by turbulence created by large vehicles. Motorcyclists are particularly affected, so keep well back from them when they are overtaking a high-sided vehicle.']",,
Incidents involving dangerous goods (rules 284 to 285),25 March 2022,"['Rule 284', 'Vehicles carrying dangerous goods in packages will be marked with plain orange reflective plates. Road tankers and vehicles carrying tank containers of dangerous goods will have hazard warning plates (see ‘', 'Vehicle markings', '’).', 'Rule 285', 'If an incident involves a vehicle containing dangerous goods, follow the advice in', 'Rule 283', 'and, in particular', 'switch off engines and', 'DO NOT SMOKE', 'keep well away from the vehicle and do not be tempted to try to rescue casualties as you yourself could become one', 'call the emergency services and give as much information as possible about the labels and markings on the vehicle.', 'DO NOT', 'use a mobile phone close to a vehicle carrying flammable loads.']",,
Crossing the road (rules 81 to 82),25 March 2022,"['Rule 81', 'Do not ride across equestrian crossings, as they are for horse riders only. Do not ride across a pelican, puffin or zebra crossing. Dismount and wheel your cycle across.', 'Rule 82', 'Crossings.', 'Toucan crossings are light-controlled crossings which allow cyclists and pedestrians to share crossing space and cross at the same time. They are push-button operated. Pedestrians and cyclists will see the green signal together. Cyclists are permitted to ride across.', 'Cycle tracks on opposite sides of the road may be linked by cycle-only signalled crossings. You may ride across but you', 'MUST NOT', 'cross until the green cycle symbol is showing.', 'Cycle track crossings can be in spacious pedestrian environments. Cyclists should look out and be prepared to stop for pedestrians crossing the track informally as well as at these designated points.', 'Take extra care when crossing level crossings and tramways (see', 'Rule 306', '). You should dismount at level crossings where a ‘cyclist dismount’ sign is displayed.', 'Law', 'TSRGD', 'schedule 14 part 1']",,
Multi-lane carriageways (rules 133 to 143),25 March 2022,"['Lane discipline', 'Rule 133', 'If you need to change lane, first use your mirrors and if necessary take a quick sideways glance to make sure you will not force another road user to change course or speed. When it is safe to do so, signal to indicate your intentions to other road users and when clear, move over.', 'Rule 134', 'You should follow the signs and road markings and get into the lane as directed. In congested road conditions do not change lanes unnecessarily. Merging in turn is recommended but only if safe and appropriate when vehicles are travelling at a very low speed, e.g. when approaching road works or a road traffic incident. It is not recommended at high speed.', 'Single carriageway', 'Rule 135', 'Where a single carriageway has three lanes and the road markings or signs do not give priority to traffic in either direction', 'use the middle lane only for overtaking or turning right. Remember, you have no more right to use the middle lane than a driver coming from the opposite direction', 'do not use the right-hand lane.', 'Rule 136', 'Where a single carriageway has four or more lanes, use only the lanes that signs or markings indicate.', 'Dual carriageways', 'A dual carriageway is a road which has a central reservation to separate the carriageways.', 'Rule 137', 'On a two-lane dual carriageway you should stay in the left-hand lane. Use the right-hand lane for overtaking or turning right. After overtaking, move back to the left-hand lane when it is safe to do so.', 'Rule 138', 'On a dual carriageway with three or more lanes, you may use the middle lanes or the right-hand lane to overtake but you should return to the middle lanes and then the left-hand lane when it is safe to do so.', 'Rule 139', 'Climbing and crawler lanes.', 'These are provided on some hills. Use this lane if you are driving a slow-moving vehicle or if there are vehicles behind you wishing to overtake. Be aware of the signs and road markings which indicate the lane is about to end.', 'Rule 140', 'Cycle lanes and cycle tracks', '. Cycle lanes are shown by road markings and signs. You', 'MUST NOT', 'drive or park in a cycle lane marked by a solid white line during its times of operation. Do not drive or park in a cycle lane marked by a broken white line unless it is unavoidable. You', 'MUST NOT', 'park in any cycle lane whilst waiting restrictions apply.', 'You should give way to any cyclists in a cycle lane, including when they are approaching from behind you – do not cut across them when you are turning or when you are changing lane (see', 'Rule H3', '). Be prepared to stop and wait for a safe gap in the flow of cyclists before crossing the cycle lane.', 'Cycle tracks are routes for cyclists that are physically protected or located away from motor traffic, other than where they cross side roads. Cycle tracks may be shared with pedestrians.', 'You should give way to cyclists approaching or using the cycle track when you are turning into or out of a junction (see', 'Rule H3', '). Be prepared to stop and wait for a safe gap in the flow of cyclists before crossing the cycle track, which may be used by cyclists travelling in both directions.', 'Bear in mind that cyclists are not obliged to use cycle lanes or cycle tracks.', 'Law', 'RTRA', 'sects 5', 'Rule 141', 'Bus lanes.', 'These are shown by road markings and signs that indicate which (if any) other vehicles are permitted to use the bus lane. Unless otherwise indicated, you should not drive in a bus lane during its period of operation. You may enter a bus lane to stop, to load or unload where this is not prohibited.', 'Rule 142', 'High-occupancy vehicle lanes and other designated vehicle lanes.', 'Lanes may be restricted for use by particular types of vehicle; these restrictions may apply some or all of the time. The operating times and vehicle types will be indicated on the accompanying traffic signs. You', 'MUST NOT', 'drive in such lanes during their times of operation unless signs indicate that your vehicle is permitted (see ‘', 'Traffic signs', '’).', 'Vehicles permitted to use designated lanes may or may not include cycles, buses, taxis, licensed private hire vehicles, motorcycles, heavy goods vehicles (HGVs) and high-occupancy vehicles (HOVs).', 'Where HOV lanes are in operation, they', 'MUST ONLY', 'be used by', 'vehicles containing at least the minimum number of people indicated on the traffic signs', 'any other vehicles, such as buses and motorcycles, as indicated on signs prior to the start of the lane, irrespective of the number of occupants.', 'Laws', 'RTRA', 'sects 5', ', &', 'RTA', '1988 sect 36', 'Rule 143', 'One-way streets.', 'Traffic', 'MUST', 'travel in the direction indicated by signs. Buses and/or cycles may have a contraflow lane. Choose the correct lane for your exit as soon as you can. Do not change lanes suddenly. Unless road signs or markings indicate otherwise, you should use', 'the left-hand lane when going left', 'the right-hand lane when going right', 'the most appropriate lane when going straight ahead. Remember – traffic could be passing on both sides.', 'Laws', 'RTA', '1988 sect 36', 'RTRA', 'sects 5']",,
Crossing the road (rules 7 to 17),25 March 2022,"['Rule 7', 'The Green Cross Code.', 'The advice given below on crossing the road is for all pedestrians. Children should be taught the Code and should not be allowed out alone until they can understand and use it properly. The age when they can do this is different for each child. Many children cannot judge how fast vehicles are going or how far away they are. Children learn by example, so parents and carers should always use the Code in full when out with their children. They are responsible for deciding at what age children can use it safely by themselves.', 'A First find a safe place to cross', 'and where there is space to reach the pavement on the other side. Where there is a crossing nearby, use it. It is safer to cross using a subway, a footbridge, an island, a zebra, pelican, toucan or puffin crossing, or where there is a crossing point controlled by a police officer, a school crossing patrol or a traffic warden. Otherwise choose a place where you can see clearly in all directions. Try to avoid crossing between parked cars (see', 'Rule 14', '), on a blind bend, or close to the brow of a hill. Move to a space where drivers and riders can see you clearly. Do not cross the road diagonally.', 'Rule 7: Look all around and listen for traffic before crossing', 'B Stop just before you get to the kerb,', 'where you can see if anything is coming. Do not get too close to the traffic. If there’s no pavement, keep back from the edge of the road but make sure you can still see approaching traffic.', 'C Look all around for traffic and listen.', 'Traffic could come from any direction. Listen as well, because you can sometimes hear traffic before you see it.', 'D If traffic is coming, let it pass', '. Look all around again and listen. Do not cross until there is a safe gap in the traffic and you are certain that there is plenty of time. Remember, even if traffic is a long way off, it may be approaching very quickly.', 'E When it is safe, go straight across the road – do not run.', 'Keep looking and listening for traffic while you cross, in case there is any traffic you did not see, or in case other traffic appears suddenly. Look out for cyclists and motorcyclists travelling between lanes of traffic. Do not walk diagonally across the road.', 'Rule 8', 'At a junction.', 'When you are crossing or waiting to cross the road, other traffic should give way. Look out for traffic turning into the road, especially from behind you, and cross at a place where drivers can see you. If you have started crossing and traffic wants to turn into the road, you have priority and they should give way (see', 'Rules H2', 'and', '170', ').', 'Rule 9', 'Pedestrian Safety Barriers.', 'Where there are barriers, cross the road only at the gaps provided for pedestrians. Do not climb over the barriers or walk between them and the road.', 'Rule 10', 'Tactile paving.', 'Raised surfaces that can be felt underfoot provide warning and guidance to blind or partially sighted people. The most common surfaces are a series of raised studs, which are used at crossing points with a dropped kerb, or a series of rounded raised bars which are used at level crossings, at the top and bottom of steps and at some other hazards.', 'Rule 11', 'One-way streets.', 'Check which way the traffic is moving. Do not cross until it is safe to do so without stopping. Bus and cycle lanes may operate in the opposite direction to the rest of the traffic.', 'Rule 12', 'Bus and cycle lanes.', 'Take care when crossing these lanes as traffic may be moving faster than in the other lanes, or against the flow of traffic.', 'Rule 13', 'Routes shared with cyclists.', 'Cycle tracks may run alongside footpaths or pavements and be separated from them by a feature such as a change of material, a verge, a kerb or a white line. Such routes may also incorporate short lengths of tactile paving to help visually impaired people stay on the correct side. On the pedestrian side this may comprise a series of flat-topped bars running across the direction of travel (ladder pattern). On the cyclist side the same bars are orientated in the direction of travel (tramline pattern).', 'Some routes shared with cyclists will not be separated by such a feature allowing cyclists and pedestrians to share the same space. Cyclists should respect your safety (see', 'Rule 62', ') but you should also take care not to obstruct or endanger them. Always remain aware of your environment and avoid unnecessary distractions.', 'Where signs indicate, some routes are shared between pedestrians, cyclists, horse riders and horse drawn vehicles. Cyclists, horse riders and drivers of horse drawn vehicles should respect your safety, but you should take care not to obstruct or endanger them. Always remain aware of your environment and avoid unnecessary distractions.', 'Rule 14', 'Parked vehicles.', 'If you have to cross between parked vehicles, use the outside edges of the vehicles as if they were the kerb. Stop there and make sure you can see all around and that the traffic can see you. Make sure there is a gap between any parked vehicles on the other side, so you can reach the pavement. Never cross the road in front of, or behind, any vehicle with its engine running, especially a large vehicle, as the driver may not be able to see you.', 'Rule 15', 'Reversing vehicles.', 'Never cross behind a vehicle which is reversing, showing white reversing lights or sounding a warning.', 'Rule 16', 'Moving vehicles.', 'You', 'MUST NOT', 'get onto or hold onto a moving vehicle.', 'Law', 'RTA', '1988 sect 26', 'Rule 17', 'At night.', 'Wear something reflective to make it easier for others to see you (see', 'Rule 3', '). If there is no pedestrian crossing nearby, cross the road near a street light so that traffic can see you more easily.']",,
Road traffic law,25 March 2022,"['The following list can be found abbreviated throughout the Code. It is not intended to be a comprehensive guide, but a guide to some of the important points of law. For the precise wording of the law, please refer to the various Acts and Regulations (as amended) indicated in the Code. Abbreviations are listed below.', 'Most of the provisions apply on all roads throughout Great Britain, although there are some exceptions. The definition of a road in England and Wales is ‘any highway and any other road to which the public has access and includes bridges over which a road passes’ (', 'RTA', '1988 sect 192(1)', '). In Scotland, there is a similar definition which is extended to include any way over which the public have a right of passage (', 'R(S)A', '1984 sect 151(1)', ').', 'It is important to note that references to ‘road’ therefore generally include footpaths, bridleways and cycle tracks, and many roadways and driveways on private land (including many car parks). In most cases, the law will apply to them and there may be additional rules for particular paths or ways. Some serious driving offences, including drink-driving offences, also apply to all public places, for example public car parks.', 'The reference to ‘emergency area’ in the Code is an ‘emergency refuge area’ as defined in the Motorways Traffic (England and Wales) Regulations 1982 as amended by the Motorways Traffic (England and Wales)(Amendment)(England) Regulations 2015.', 'Acts and regulations are available as enacted or as amended at', 'www.legislation.gov.uk', 'and are available in their original print format from', 'The Stationery Office.']",,
Metric conversions,25 March 2022,"['The conversions given throughout', 'The Highway Code', 'are rounded but a detailed conversion chart is shown below.', 'Miles', 'Kilometres', 'Miles', 'Kilometres', '1.00', '1.61', '40.00', '64.37', '5.00', '8.05', '45.00', '72.42', '10.00', '16.09', '50.00', '80.47', '15.00', '24.14', '55.00', '88.51', '20.00', '32.19', '60.00', '96.56', '25.00', '40.23', '65.00', '104.60', '30.00', '48.28', '70.00', '112.65', '35.00', '56.33']",,
Wording of The Highway Code,25 March 2022,"['Many of the rules in the Code are legal requirements, and if you disobey these rules you are committing a criminal offence. You may be fined, given penalty points on your licence or be disqualified from driving. In the most serious cases you may be sent to prison. Such rules are identified by the use of the words ‘', 'MUST/MUST NOT', '’. In addition, the rule includes an abbreviated reference to the legislation which creates the offence. See an', 'explanation of the abbreviations', 'Although failure to comply with the other rules of the Code will not, in itself, cause a person to be prosecuted, The Highway Code may be used in evidence in any court proceedings under the Traffic Acts (see', 'The road user and the law', ') to establish liability. This includes rules which use advisory wording such as ‘should/should not’ or ‘do/do not’.']",,
1. Deal with danger,25 March 2022,"['Further collisions and fire are the main dangers following a crash. Approach any vehicle involved with care, watching out for spilt oil or broken glass. Switch off all engines and, if possible, warn other traffic. If you have a vehicle, switch on your hazard warning lights. Stop anyone from smoking, and put on the gloves from your first-aid kit if you have one.']",,
The safety code,25 March 2022,"['Many of the worst collisions happen at night. Between midnight and 6 am is a time of high risk for new drivers. Avoid driving then unless it’s really necessary.', 'If you are driving with passengers, you are responsible for their safety. Don’t let them distract you or encourage you to take risks. Tell your passengers that you need to concentrate if you are to get to your destination safely.', 'Never show off or try to compete with other drivers, particularly if they are driving badly.', 'Don’t drive if you have consumed any alcohol or taken drugs. Even over-the-counter medicines can affect your ability to drive safely - read the label to see if they may affect your driving.', 'Make sure everyone in the car is wearing a seat belt throughout the journey.', 'Keep your speed down - many serious collisions happen because the driver loses control, particularly on bends.', 'Most new drivers have no experience of driving high-powered or sporty cars. Unless you have learnt to drive in such a vehicle you need to get plenty of experience driving on your own before driving a more powerful car.', 'Driving while uninsured is an offence. See', 'Annex 3', 'for information on types of insurance cover.']",,
Vehicle maintenance,25 March 2022,"['Take special care that lights, brakes, steering, exhaust system, seat belts, demisters, wipers, washers and any audible warning systems are all working. Also', 'lights, indicators, reflectors, and number plates', 'MUST', 'be kept clean and clear', 'windscreens and windows', 'MUST', 'be kept clean and free from obstructions to vision', 'lights', 'MUST', 'be properly adjusted to prevent dazzling other road users.', 'Extra attention needs to be paid to this if the vehicle is heavily loaded', 'exhaust emissions', 'MUST NOT', 'exceed prescribed levels', 'ensure your seat, seat belt, head restraint and mirrors are adjusted correctly before you drive', 'ensure that items of luggage are securely stowed.', 'Laws', 'RVLR', '1989 regs 23', '27', ', &', 'CUR', 'regs 30', '61', 'Warning displays.', 'Make sure that you understand the meaning of all warning displays on the vehicle instrument panel. Do not ignore warning signs, they could indicate a dangerous fault developing.', 'When you turn the ignition key, warning lights will be illuminated but will go out when the engine starts (except the handbrake warning light). If they do not, or if they come on while you are driving, stop and investigate the problem, as you could have a serious fault.', 'If the charge warning light comes on while you are driving, it may mean that the battery isn’t charging. This should also be checked as soon as possible to avoid loss of power to lights and other electrical systems.', 'Window tints.', 'You', 'MUST NOT', 'use a vehicle with excessively dark tinting applied to the windscreen, or to the glass in any front window to either side of the driver. Window tinting applied during manufacture complies with the Visual Light Transmittance (', 'VLT', ') standards. There are no', 'VLT', 'limits for rear windscreens or rear passenger windows.', 'Laws', 'RTA', '1988 sect 42', 'CUR', 'reg 32', 'Tyres.', 'Tyres', 'MUST', 'be correctly inflated to the vehicle manufacturer’s specification for the load being carried. Always refer to the vehicle’s handbook or data. Tyres should also be free from certain cuts and other defects.', 'Cars, light vans and light trailers MUST', 'have a tread depth of at least 1.6 mm across the central three-quarters of the breadth of the tread and around the entire circumference.', 'Motorcycles, large vehicles and passenger-carrying vehicles MUST', 'have a tread depth of at least 1 mm across three-quarters of the breadth of the tread and in a continuous band around the entire circumference.', 'Mopeds', 'should have visible tread.', 'Be aware that some vehicle defects can attract penalty points.', 'Tyre age.', 'Tyres over 10 years old', 'MUST NOT', 'be used on the front axles of:', 'goods vehicles with a maximum gross weight of more than 3.5 tonnes', 'passenger vehicles with more than 8 passenger seats', 'Additionally, they', 'MUST NOT', 'be used on the rear axles of passenger vehicles with 9 to 16 passenger seats, unless equipped with twin wheels.', 'To prove the age of a tyre, it is further required that the date of tyre manufacture marking', 'MUST', 'always be legible.', 'Vehicles currently excluded from tyre roadworthiness regulations and vehicles of historical interest which are not used for commercial purpose are exempt from these requirements.', 'Law', 'CUR', 'reg 27', 'If a tyre bursts while you are driving, try to keep control of your vehicle. Grip the steering wheel firmly and allow the vehicle to roll to a stop at the side of the road.', 'If you have a flat tyre, stop as soon as it is safe to do so. Only change the tyre if you can do so without putting yourself or others at risk - otherwise call a breakdown service.', 'Tyre pressures.', 'Check weekly. Do this before your journey, when tyres are cold. Warm or hot tyres may give a misleading reading.', 'Your brakes and steering will be adversely affected by under-inflated or over-inflated tyres. Excessive or uneven tyre wear may be caused by faults in the braking or suspension systems, or wheels which are out of alignment. Have these faults corrected as soon as possible.', 'Fluid levels.', 'Check the fluid levels in your vehicle at least weekly. Low brake fluid may result in brake failure and a crash. Make sure you recognise the low fluid warning lights if your vehicle has them fitted.', 'Before winter.', 'Ensure that the battery is well maintained and that there are appropriate anti-freeze agents in your radiator and windscreen bottle.', 'Other problems.', 'If your vehicle', 'pulls to one side when braking, it is most likely to be a brake fault or incorrectly inflated tyres. Consult a garage or mechanic immediately', 'continues to bounce after pushing down on the front or rear, its shock absorbers are worn. Worn shock absorbers can seriously affect the operation of a vehicle and should be replaced', 'smells of anything unusual such as burning rubber, petrol or an electrical fault; investigate immediately. Do not risk a fire.', 'Overheated engines or fire.', 'Most engines are water-cooled. If your engine overheats, you should wait until it has cooled naturally. Only then remove the coolant filler cap and add water or other coolant.', 'If your vehicle catches fire, get the occupants out of the vehicle quickly and to a safe place. Do not attempt to extinguish a fire in the engine compartment, as opening the bonnet will make the fire flare. Call the fire brigade.', 'Petrol stations/fuel tank/fuel leaks.', 'Ensure that, when filling up your vehicle’s tank or any fuel cans you are carrying, you do not spill fuel on the forecourt. Any spilled fuel should be immediately reported to the petrol station attendant. Diesel spillage is dangerous to other road users, particularly motorcyclists, as it will significantly reduce the level of grip between the tyres and road surface. Double-check for fuel leaks and make sure that', 'you do not overfill your fuel tank', 'the fuel cap is fastened securely', 'the seal in the cap is not torn, perished or missing', 'there is no visual damage to the cap or the fuel tank.', 'Emergency fuel caps, if fitted, should form a good seal.', 'Never smoke, or use a mobile phone, on the forecourt of petrol stations as these are major fire risks and could cause an explosion.', 'Undertake all aspects of the daily walkaround checks for commercial vehicles, as recommended by DVSA (', 'www.gov.uk/dvsa/commercial-vehicle-safety', ') and the Fleet Operator Recognition Scheme (', 'www.fors-online.org.uk', ').']",,
Penalties and The Highway Code,25 March 2022,"['Parliament sets the maximum penalties for road traffic offences. The seriousness of the offence is reflected in the maximum penalty. It is for the courts to decide what sentence to impose according to circumstances.', 'The', 'penalty table', 'indicates some of the main offences, and the associated penalties. There is a wide range of other more specific offences which, for the sake of simplicity, are not shown here. The', 'penalty points and disqualification system', 'is described below.']",,
