Title,Date,Text,Text_diff_new,Text_diff_old
"112_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 18.', 'Køretøjer, der er forsynet med valser, må ikke køre på vej, hvis trykket på berøringsfladen mellem valse og vejbane overstiger 10 kg pr. mm af berøringsfladens bredde.']",,
"113_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Er valsens yderdiameter mindre end 0,50 m, nedsættes det tilladte tryk efter forholdet mellem den faktiske diameter og en diameter på 0,50 m.']",,
"114_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 19.', 'For køretøjer, der helt eller delvis er forsynet med bælter, må trykket på en løberulle ikke overstige 1.500 kg.']",,
"115_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Er bæltets bredde mindre end 0,35 m, nedsættes det tilladte tryk efter forholdet mellem bæltets faktiske bredde og en bredde på 0,35 m.']",,
"116_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 20.', 'Et registreret eller godkendt køretøj må ikke belastes til større akseltryk, end det er registreret eller godkendt til. Er køretøjet hverken godkendt eller registreret, må det ikke belastes med større aksel- eller bæltetryk end de af køretøjsfabrikanten teknisk tilladte.']",,
"117_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 21.', 'Politiet kan efter forhandling med vedkommende vejmyndighed eller brobestyrelse tillade redningskorps og lignende at fravige reglerne om største tilladte akseltryk ved fjernelse af havarerede køretøjer.']",,
"118_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 6'],,
"119_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Køretøjers totalvægt'],,
"120_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 22.', 'Køretøj med hjul, der er forsynet med dæk (luftgummiringe), må ikke køre på vej, hvis køretøjets faktiske totalvægt overstiger summen af de akseltryk, der er tilladt for køretøjer, jf. dog stk. 2 og 3.']",,
"121_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Den faktiske totalvægt må ikke overstige:']",,
"122_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'For motordrevet køretøj med to aksler, undtagen bus: 18.000 kg.']",,
"123_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'For bil med to aksler, som bruger alternative brændstoffer, jf. bilag 1, undtagen bus: 18.000 kg, forhøjet med den ekstra vægt, der kræves til den alternative brændstofteknologi, dog højst 1.000 kg.']",,
"124_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', 'For bus med to aksler: 19.500 kg.']",,
"125_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['4)', 'For motordrevet køretøj med tre aksler: ledbus 28.000 kg, andre køretøjer 24.000 kg, dog 26.000 kg, hvis køretøjets drivaksel har tvillingmonterede dæk, og:']",,
"126_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['a)', 'har vejvenlig affjedring, eller']",,
"127_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['b)', 'ingen af køretøjets akseltryk overstiger 9.500 kg.']",,
"128_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['5)', 'For bil efter nr. 4 forhøjes den tilladte totalvægt med den ekstra vægt, som kræves til den alternative brændstofteknologi, jf. Bilag 1, med op til 1.000 kg.']",,
"129_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['6)', 'For motordrevet køretøj med fire eller flere aksler: 32.000 kg, hvis afstanden mellem køretøjets forreste og bageste aksel er 6,40 m eller mere, eller hvis de to forreste aksler er styrende, og afstanden mellem køretøjets forreste og bageste aksel er 5,00 m eller mere. For andre motordrevne køretøjer med fire eller flere aksler dog 29.500 kg, og for ledbus 34.000 kg.']",,
"130_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['7)', 'For påhængskøretøj til bil, bortset fra påhængskøretøj med hovedbolt eller stiv trækstang, med tre eller flere aksler: 24.000 kg.']",,
"131_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['8)', 'For påhængskøretøj til bil, bortset fra påhængskøretøj med hovedbolt eller stiv trækstang, med fire eller flere aksler, hvoraf de to forreste er styrende og med en afstand på under 1,80 m, eller hvor bogien bagtil har et samlet tilladt akseltryk på højst 70 pct. af tilladt totalvægt: 30.000 kg.']",,
"132_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['9)', 'For påhængskøretøj til motorcykel: 200 kg.']",,
"133_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['10)', 'For vogntog med syv eller flere aksler, der består af bil med registreringspligtigt påhængskøretøj: 56.000 kg.']",,
"134_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['11)', 'For vogntog med seks aksler, der består af bil med registreringspligtigt påhængskøretøj: 50.000 kg.']",,
"135_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['12)', 'For andre vogntog: 44.000 kg.']",,
"136_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Stk. 1 gælder ikke for sættevogne og påhængskøretøjer med hovedbolt eller stiv trækstang. For sådanne køretøjer anvendes alene reglerne om akseltryk samt reglerne om faktisk totalvægt for vogntog.']",,
"137_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Ved beregningen af totalvægten anses to aksler, hvis indbyrdes afstand er mindre end 1,00 m, som én aksel.']",,
"138_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'I sættevogntog med fem eller flere aksler skal afstanden mellem bilens bageste aksel og sættevognens forreste aksel være mindst 2,50 m. Afstanden skal dog være mindst 3,00 m, hvis sættevognen har tre aksler, hvor nogen indbyrdes afstand er mindre end 1,10 m.']",,
"139_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 6.', 'I sættevogntog med en faktisk totalvægt på mere end 44.000 kg, skal afstanden mellem bilens bageste aksel og sættevognens forreste aksel være mindst 3,00 m.']",,
"140_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 7.', 'I vogntog, der består af lastbil med påhængsvogn, må afstanden mellem bilens bageste aksel og påhængsvognens forreste aksel ikke være mindre end 3,00 m, jf. dog § 39, stk. 2, nr. 3.']",,
"141_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 8.', 'I vogntog, der består af lastbil med påhængskøretøj med stiv trækstang eller lastbil og sættevogn, med en samlet faktisk totalvægt på mere end 54.000 kg, må afstanden mellem bilens bageste aksel og påhængskøretøjets forreste aksel ikke være mindre end 4,00 m.']",,
"142_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 23.', 'For påhængskøretøjer, der trækkes af en bil med en tilladt totalvægt på ikke over 3.500 kg, må den faktiske totalvægt, for sættevogn og påhængskøretøj med stiv trækstang dog det samlede faktiske akseltryk, ikke overstige:']",,
"143_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'Den trækkende bils tilladte totalvægt, hvis påhængskøretøjet er forsynet med driftsbremse, og']",,
"144_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', '50 pct. af den trækkende bils tjenestevægt, hvis påhængskøretøjet ikke er forsynet med driftsbremse.']",,
"145_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'For påhængskøretøjer, der er forsynet med driftsbremse, og trækkes af terrængående biler, som defineret i direktiv 2007/46/EF, er den maksimalt tilladte totalvægt dog 1,5 gange den trækkende bils tilladte totalvægt. Påhængskøretøjets tilladte totalvægt, for sættevogn og påhængskøretøj med stiv trækstang dog det samlede akseltryk, må ikke overstige 3.500 kg.']",,
"146_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 24.', 'For registreringspligtigt påhængskøretøj, der trækkes af en bil med en tilladt totalvægt på over 3.500 kg, må den faktiske totalvægt, for sættevogn og påhængskøretøj med stiv trækstang dog det samlede faktiske akseltryk, ikke overstige 1,5 gange den trækkende bils tilladte totalvægt.']",,
"147_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Ved vogntogets faktiske totalvægt skal mindst 20 pct. hvile på bilens drivende hjul.']",,
"148_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 25.', 'For påhængskøretøj, der trækkes af motorcykel eller knallert, må den faktiske totalvægt ikke overstige 50 pct. af motorcyklens henholdsvis knallertens egenvægt.']",,
"149_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 26.', 'I vogntog, der trækkes af registreringspligtig traktor, skal mindst 20 pct. af vogntogets faktiske totalvægt hvile på traktorens drivhjul.']",,
"150_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Af vogntogets faktiske totalvægt skal endvidere mindst 50 pct. hvile på de bremsende hjul.']",,
"151_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Stk. 1 gælder ikke for vogntog med ikke-registreringspligtige påhængsredskaber.']",,
"152_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 27.', 'I vogntog, der trækkes af en ikke-registreringspligtig traktor eller af et motorredskab skal mindst 50 pct. af vogntogets faktiske totalvægt hvile på de bremsende hjul.']",,
"153_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 28.', 'I vogntog med ikke-registreringspligtigt påhængsredskab, hvor det trækkende køretøj er en bil med en tilladt totalvægt på over 3.500 kg, må påhængsredskabets vægt, for påhængsredskab med hovedbolt eller stiv trækstang dog det samlede akseltryk, ikke overstige det trækkende køretøjs faktiske totalvægt, medmindre påhængsredskabet er forsynet med bremser.']",,
"154_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 29.', 'Køretøjer, der er forsynet med valser, må ikke køre på vej, hvis køretøjets eller vogntogets faktiske totalvægt overstiger 15.000 kg med et tillæg af 250 kg for hver fulde 0,20 m, hvormed afstanden mellem køretøjets eller vogntogets første og sidste aksel overstiger 2,50 m.']",,
"155_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 30.', 'For køretøjer, der helt eller delvis er forsynet med bælter, må vægten ikke overstige 4.000 kg pr. m af afstanden mellem forreste og bageste løberulle, og totalvægten må ikke overstige 16.000 kg.']",,
"156_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 31.', 'Et køretøj eller et vogntog må ikke belastes med større vægt, herunder vogntogsvægt, end det er registreret eller godkendt til. Er køretøjet hverken godkendt eller registreret, må det i øvrigt ikke belastes med større vægt end den af køretøjsfabrikanten teknisk tilladte.']",,
"157_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'For vogntog må den faktiske vægt endvidere ikke overstige summen af køretøjernes registrerede eller godkendte totalvægt, for sættevogn og påhængskøretøj med stiv trækstang dog det samlede registrerede eller godkendte akseltryk. Hvis et køretøj, som indgår i et vogntog, ikke er registreret eller godkendt, anvendes i stedet køretøjsfabrikantens tekniske tilladte totalvægt, for sættevogn og påhængskøretøj med stiv trækstang dog det samlede registrerede eller godkendte akseltryk.']",,
"158_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Tilladt vægt efter stk. 2 kan dog ikke medføre fravigelse af de grænser for totalvægt, som i øvrigt fremgår af denne bekendtgørelse.']",,
"159_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 32.', 'Politiet kan efter forhandling med vedkommende vejmyndighed tillade redningskorps og lignende at fravige reglerne om største tilladte totalvægt ved fjernelse af havarerede køretøjer.']",,
"160_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 7'],,
"161_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['International trafik'],,
"162_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 33.', 'Bil i international trafik må have et drivakseltryk på indtil 11.500 kg, uanset betingelserne i § 15, stk. 2, om tvillingmonterede dæk og vejvenlig affjedring ikke er opfyldt.']",,
"163_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Bil med tre aksler, bortset fra ledbus, i international trafik må have en faktisk totalvægt på indtil 25.000 kg, uanset betingelserne i § 22, stk. 2, nr. 2, om tvillingmonterede dæk, vejvenlig affjedring eller akseltryk ikke er opfyldt.']",,
"164_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 8'],,
"165_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Afskiber'],,
"166_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 34.', 'Ved transport i international trafik af container og veksellad skal afskiberen udstede en erklæring om vægten af den container eller det veksellad, der transporteres, til den transportvirksomhed, der varetager transporten af containeren eller vekselladet.']",,
"167_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Transportvirksomheden giver føreren af transporten adgang til alt relevant dokumentation fremlagt af afskiberen.']",,
"168_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Afskiberens erklæring, jf. stk. 1, skal medbringes under kørsel og på given foranledning forevises for politiet, eventuelt i elektronisk form. Et udfyldt CMR-fragtbrev anses som tilstrækkelig dokumentation.']",,
"169_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 9'],,
"170_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Dispensation og klageadgang'],,
"171_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Dispensation'],,
"172_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 35.', 'Færdselsstyrelsen kan i særlige tilfælde dispensere fra bestemmelserne i denne bekendtgørelse, når det skønnes foreneligt med de hensyn, der ligger til grund for de pågældende bestemmelser, herunder internationale regler på området.']",,
"173_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Klageadgang'],,
"174_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 36.', 'Afgørelser truffet af Færdselsstyrelsen efter denne bekendtgørelse kan ikke indbringes for Transport-, Bygnings- og Boligministeren eller anden administrativ myndighed, jf. bekendtgørelse om Trafik- og Byggestyrelsens opgaver og beføjelser, klageadgang og kundgørelse af visse af Trafik- og Byggestyrelsens forskrifter.']",,
"175_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 10'],,
"176_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Straf'],,
"177_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 37.', 'Overtrædelse af § 3, stk. 1-5, § 4, stk. 1, 2. og 3. pkt., § 4, stk. 2, 5, 6 og 7, § 5, §§ 7 - 11, § 12, stk. 2- 3, § 13, stk. 1, § 15, stk. 1-4 og stk. 6, § 16, stk. 1-4, §§ 17 - 20, § 22, stk. 1, 2, og 5 - 8, §§ 23 - 25, § 26, stk. 1 og 2, §§ 27 – 31, § 33 og § 34, straffes med bøde. Det samme gælder kørsel i strid med forbud efter § 4, stk. 3. Ligeledes straffes afskiberen med bøde, når de i § 34 nævnte oplysninger mangler eller er fejlagtige og køretøjets eller vogntogets vægte overskrider bestemmelserne i kapitel 6.']",,
"178_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Tilsidesættelse af vilkår for en tilladelse i henhold til § 21 og § 32 straffes efter færdselslovens § 118, stk. 1, nr. 2, med bøde.']",,
"179_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'For overtrædelse af kapitlerne 5, 6 og 7, samt for overtrædelse af overgangsbestemmelserne, kan der efter færdselslovens § 118, stk. 9, pålægges ejeren eller brugeren af køretøjet bødeansvar, selvom overtrædelsen ikke kan tilregnes den pågældende som forsætlig eller uagtsom.']",,
"180_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'Overtrædelse af en tilladelse givet af en vejmyndighed i henhold til § 9, stk. 3, straffes med bøde.']",,
"181_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 5.', 'Der kan pålægges selskaber m.v. (juridiske personer) strafansvar efter reglerne i straffelovens 5. kapitel.']",,
"182_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Kapitel 11'],,
"183_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Ikrafttræden'],,
"184_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 38.', 'Bekendtgørelsen træder i kraft den 1. januar 2017.']",,
"185_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', '§ 34 træder i kraft den 7. maj 2017.']",,
"186_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Bekendtgørelse nr. 577 af 6. juni 2011 om køretøjers største bredde, længde, højde, vægt og akseltryk, ophæves.']",,
"187_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['§ 39.', 'Påhængskøretøj med stiv trækstang og tre aksler med indbyrdes afstand på mindst 1,00 m må have et samlet akseltryk, som ikke overstiger 24.000 kg, hvis køretøjet er registreret inden den 1. august 2014.']",,
"188_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 2.', 'Følgende køretøjer, der er registreret inden den 15. september 1997, og vogntog, hvor mindst et af køretøjerne er registreret inden den 15. september 1997, kan fortsat anvendes:']",,
"189_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'Biler og vogntog, hvor det trækkende køretøj er en bil, og bilen eller vogntoget ikke opfylder bestemmelsen i § 5, stk. 1.']",,
"190_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['2)', 'Påhængsvogne til biler, hvor påhængsvognen ikke opfylder bestemmelsen i § 8, stk. 2, forudsat påhængsvognens tilladte totalvægt overstiger 3.500 kg.']",,
"191_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['3)', 'Vogntog, der består af lastbil med påhængsvogn, og som ikke opfylder bestemmelserne i § 11, stk. 2, nr. 1 og § 21, stk. 7.']",,
"192_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['4)', 'Vogntog, der består af lastbil med påhængsvogn, og som ikke opfylder bestemmelsen i § 11, stk. 2, nr. 2, forudsat summen af lastbilens og påhængsvognens udvendige ladlængde (bag ved førerhuset) ikke overstiger 15,65 m.']",,
"193_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 3.', 'Sættevogne, der er registreret inden den 28. november 1989, og som ikke opfylder bestemmelsen i § 10, stk. 2, kan fortsat anvendes, forudsat sættevognens længde ikke overstiger 13,60 m.']",,
"194_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['Stk. 4.', 'To-akslet bus, der er registreret første gang før 9. marts 2004, med en længde på indtil 13,85 m, kan fortsat anvendes indtil den 31. december 2020.']",,
"195_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Bilag 1'],,
"196_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,['Alternative brændstoffer:'],,
"197_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['a)', 'Elektricitet forbrugt i alle typer elektriske køretøjer.']",,
"198_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['b)', 'Brint.']",,
"199_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['c)', 'Naturgas, herunder biomethan, i gasform (komprimeret naturgas – CNG) og flydende form (flydende naturgas – LNG).']",,
"200_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['d)', 'Flydende gas (LPG).']",,
"201_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['e)', 'Mekanisk energi fra lagring i køretøjet/kilder i køretøjet, inklusive overskydende varme.']",,
"202_Bekendtgørelse om køretøjers største bredde, længde, højde, vægt og akseltryk",19-12-2020,"['1)', 'Bekendtgørelsen indeholder bestemmelser, der gennemfører dele af Europa-Parlamentets og Rådets direktiv (EU) 2015/719 af 29. april 2015 om ændring af Rådets direktiv 96/53/EF om fastsættelse af de største tilladte dimensioner i national og international trafik og største tilladte vægt i national trafik for visse køretøjer i brug i Fællesskabet, EU-Tidende 2015, nr. L 115, s. 1. Bekendtgørelsens § 3, stk. 2, og § 22, stk. 2, nr. 9, har som udkast været notificeret i overensstemmelse med Europa-Parlamentets og Rådets direktiv (EU) 2015/1535 (informationsproceduredirektivet).']",,
